,Unnamed: 0,id,text,twitter_account,favorite_count,retweet_count,is_retweet
161,1136,1426371813894983686,"Do mask mandates work? While some states have banned schools from requiring masks for students, experts say the practice will keep kids safer.

       https://t.co/QERRw5J5SV",USA TODAY Politics,2,2,No
162,531,1095795009935237120,FEMA Director Brock Long Has Resigned After Two Years And Multiple Controversies https://t.co/hlizI8jgfm https://t.co/jzVY4QYvUR,BuzzFeed Politics,3,0,No
163,73,1421126574854877190,The miners of Warrior Met in Alabama say they're determined to win back what they lost in bankruptcy five years ago. https://t.co/lILknVBtGy,HuffPost Politics,3,9,No
164,1376,1435964170386563077,"It's #pumpkinspice season! But if you're looking to skip a trip to Starbucks (and save some dough), we've rounded up viral recipes so you can recreate fall beverages at home.

https://t.co/hKrBRWNV1n",USA TODAY Life,2,1,No
165,954,1452334641248014336,"Ty Lue last night: ""We had a lot of good looks again and we just didn’t make them."" 

Through 2 games, LAC's 3-point shooting on ""open"" 3s (closest defender 2-4 feet away):

PG 5-12
Reggie 2-9
Morris 1-4
Kennard 0-5
Bledsoe 0-3
Mann, Batum, Coffey all 0-1",L.A. Times Sports,0,8,Yes
166,1214,1404018250879545351,Police reform talks hinge on a legal doctrine that protects police in civil suits. Its fate will have consequences for policing going forward. https://t.co/NNDXIqv0NX,USA TODAY Politics,1,3,No
167,279,1443923719156604945,"""How did I wind up living in my car? My husband disappeared. Before he vanished, I stopped recognizing him."" https://t.co/G3SSkmgBCt",HuffPost Life,0,0,No
168,980,1452479451581730817,Jared Goff and Lions put a scare in the Rams but can’t put win on scoreboard https://t.co/ZoI9l2vMyk,L.A. Times Sports,0,1,No
169,632,1084873014586605578,"“Good Trouble” Is The New Fun, Tawdry Drama About Twentysomethings You Should Be Watching https://t.co/7ezVMf6ncE via @AlannaBennett",BuzzFeed Arts & Entertainment,85,25,No
170,81,1423043525751492609,A bipartisan provision to lower the commercial driving age to 18 will likely be in the infrastructure bill. Advocates are calling it an industry handout. https://t.co/4uYKlfZnMo,HuffPost Politics,3,5,No
171,832,1370102281312555012,"Biden signs $1.9-trillion COVID-19 relief bill, a day earlier than expected https://t.co/HBSZpCWzuz",L.A. Times Politics,0,0,No
172,1156,1454752777461276672,"Even though the cases may be decided on narrow grounds, observers will be listening for signals about where the court stands on broader questions.

       https://t.co/Z9psPSzqko",USA TODAY Politics,1,1,No
173,700,1222180900538023936,".@Richie_Jackson explains why he wanted to write ""Gay Like Me: A Father Writes To His Son"" after his son came out: ""I have to share with him what it means to be a gay man."" https://t.co/cGYyJz8GA4",BuzzFeed Arts & Entertainment,0,1,Yes
174,281,1430095867118301207,Trump was booed for suggesting the COVID-19 shot to his supporters over the weekend. https://t.co/KNmzjW58Az,HuffPost Life,0,0,No
175,549,666812131992555520,Really Delly? https://t.co/fP7U9j7tH0,BuzzFeed Sports,11,7,No
176,103,1431437856124321794,"Zach Everson has long tracked the lobbyists, Republicans and foreign government reps who have spent big at the hotel to wrangle favors from the former president. https://t.co/tn3tHaHD8h",HuffPost Politics,26,17,No
177,1304,1462615569035845639,A mule deer that was rescued after its head and antlers became tangled up in string has a new lease on life. https://t.co/70HIuWW4Uf,USA TODAY Sports,5,2,No
178,734,1450159894791917578,Biden administration urges Supreme Court to suspend Texas abortion ban https://t.co/ONLvQIX3yA,L.A. Times Politics,0,0,No
179,724,1414947859598913539,"Why a 2013 gun bill is key to understanding Joe Manchin III, today's most powerful senator https://t.co/R7UYgJVhlV",L.A. Times Politics,0,1,No
180,730,1359849825680953349,Meena Harris has a personal brand. Some fear she's profiting from her Aunt Kamala’s office https://t.co/itWv7RCWlP,L.A. Times Politics,1,0,No
181,500,1041798970601689088,"""We Believe Her:"" More Than 200 Alumnae Of Christine Blasey Ford's High School Sign A Letter Supporting Her https://t.co/O220Iu1B4G",BuzzFeed Politics,35,20,No
182,142,1442594183408128000,South Dakota Gov. Kristi Noem met with her daughter and top state officials last year in the governor's office while her daughter was pursuing a real estate certification. https://t.co/mkpKLyD6w7,HuffPost Politics,23,21,No
183,494,1205554742505566209,You’ll Be Hearing A Lot About Jeremy Corbyn’s Crushing Defeat During The Democratic Primaries https://t.co/36xxcQajpC,BuzzFeed Politics,2,2,No
184,1276,1453529951500636167,"If you thought @TomBrady's leadership was limited to his play on the field, think again.

@joshlpeter11 tells the amazing story of Noah Reeb and his triumphant battle that came with a major assist from the @Buccaneers' legendary quarterback. https://t.co/uTCxr9LQdq",USA TODAY Sports,6,3,No
185,1236,1422852114519412739,"The case pits two principles against each another: The right to free exercise of religion and the commitment to separation of church and state.

       https://t.co/M17NSSRjsC",USA TODAY Politics,0,1,No
186,1029,1428486187195510786,Britney Spears is under investigation for misdemeanor battery https://t.co/nkaqOEbQJf,LAT Entertainment,3,2,No
187,794,1367224263397277701,Essential Politics: Kamala Harris enters a supermarket — and a security bubble https://t.co/TvZ1ClcdrT,L.A. Times Politics,0,0,No
188,859,1362401747759755264,California GOP delegates seek to censure David Valadao for voting to impeach Trump https://t.co/8KgbEyxnLX,L.A. Times Politics,0,0,No
189,923,1462844116782305280,"In his first weeks on the job, Bohn walked willingly into the crossfire of a fanbase he was trying to win over by retaining Helton.

Bohn set about reimagining the entire operation. After he fired Helton this fall, Bohn said the time had been well spent.

https://t.co/Izwe42o9Pz https://t.co/uWQgIHoinE",L.A. Times Sports,4,1,No
190,910,1466137692110946310,"For Eakins, the Ducks’ resilience in winning on the road and improving to 12-8-3 mattered more than giving up a lead in the third period. 

The Ducks are third in the Pacific Division, which would put them in the playoffs.

https://t.co/LHIFbIMFq0 https://t.co/acqhojpFgd",L.A. Times Sports,0,0,No
191,945,1465476498429644808,"The Dodgers are nearing an agreement with reliever Daniel Hudson, per source, as others have reported. It's not done yet.",L.A. Times Sports,0,11,Yes
192,544,691424164255776768,🚨Cardinals are on the scoreboard🚨,BuzzFeed Sports,14,8,No
193,427,1351962460866179080,The new mockingay. https://t.co/ti3IyVSvk4,BuzzFeed Politics,10,0,No
194,990,1465351603716870147,Maluma enchants with African rhythms as he awaits the premiere of his tape with Jennifer Lopez https://t.co/xAYiUYH7ZL,LAT Entertainment,1,1,No
195,1256,1455553302574272513,"Voters head to the polls for the 2021 elections during the second year of campaigns held under pandemic conditions.

       https://t.co/aSIJOwwbUh",USA TODAY Politics,2,0,No
196,1334,1457089154211356674,Everything you need to know for the super middleweight unification bout between Canelo Alvarez and Caleb Plant: https://t.co/kHRnrWw1i0,USA TODAY Sports,1,0,No
197,14,1428663597723435010,"Some Democrats who fled to Washington, D.C., dropped their holdout, paving the way for Republicans to resume pushing an elections overhaul. https://t.co/HpPjCTns3G",HuffPost Politics,6,1,No
198,1407,1417635439641497614,"If shows like ""Love is Blind"" and ""Sexy Beasts"" really want to see if people can find love without looks, the contestants shouldn't all look the same. https://t.co/sHDT3sBohV",USA TODAY Life,0,0,No
199,807,1314902253698867201,"Biden supporters flock from other states to door-knock in Arizona, where it matters https://t.co/0G5823TnGj",L.A. Times Politics,2,0,No
200,847,1460623790136774659,"Is your company secretly monitoring your work at home? Since COVID, the practice has surged https://t.co/1VXNA7uU4w",L.A. Times Politics,3,2,No
201,330,1442917894711496707,"The Duchess of Cambridge's Jenny Packham gown and its embellished cape turned heads at the ""No Time to Die"" premiere. https://t.co/2k5I22q2Uq",HuffPost Life,22,3,No
202,919,1450108507185823752,"Matthew Stafford passed for four TDs, Darrell Henderson and receiver Cooper Kupp each scored two TDs and the defense forced four turnovers.

But coach Sean McVay was not pleased after another slow start by the offense.

“It’s not good enough,” he said. 

https://t.co/TEvASvcfUU",L.A. Times Sports,0,0,No
203,104,1423179996546338819,"The Trump Cards are for the former president's ""STRONGEST supporters"" and folks had thoughts. https://t.co/PiArsEOAru",HuffPost Politics,40,24,No
204,386,1227327581126643713,A Senior Democratic Senator Is Demanding A Wide Range Of Ukraine Documents From The State Department As Republicans Investigate the Bidens https://t.co/v2U0vN1jgV https://t.co/a3szEMS5O6,BuzzFeed Politics,0,0,No
205,406,1055610910008500224,Bernie Sanders Isn’t Tired. He’s “Just Waking Up.” https://t.co/OmTg624Yp7,BuzzFeed Politics,0,0,No
206,497,1410237044228493315,The identity of one of the investigators isn't even known. https://t.co/hfpuiznxEM,BuzzFeed Politics,0,0,No
207,778,1459868873713504256,Can Biden and Xi talk their way out of a slide into conflict? https://t.co/XQPBJgD427,L.A. Times Politics,0,0,No
208,782,1307847010129793024,Trump weighs three women for high court; all would push the law to the right https://t.co/nz6GSDy6x6,L.A. Times Politics,0,0,No
209,1177,1453651021620649995,"President Joe Biden's meeting with Pope Francis comes amid push by conservative bishops to deny communion to politicians who support abortion rights.

       https://t.co/ZkJDvwIvmK",USA TODAY Politics,20,3,No
210,552,660130961623875584,A closer look at the @NBA Christmas Day jerseys: https://t.co/mI4t3m0FqV,BuzzFeed Sports,22,14,No
211,701,1224391186837921792,.@ellajaybasco says most of the training she had to do to play Cassandra Cain in #BirdsOfPrey was working with a magician to learn how to convincingly steal and work with cards 🃏 https://t.co/dCXbrbqdYm,BuzzFeed Arts & Entertainment,0,2,Yes
212,520,1326567419666722816,Places With More COVID-19 Deaths Were Expected To  Turn Away From Trump. They Didn’t. https://t.co/oNltaCMvoX,BuzzFeed Politics,5,0,No
213,1421,1439732500104826882,"Yara Shahidi in green at the #Emmys is just *chef's kiss* https://t.co/m2XSEhSiaK

📸: USA TODAY https://t.co/3zu4dmiL0O",USA TODAY Life,39,7,No
214,1024,1459288106100658177,Britney Spears is finally free.  https://t.co/HI12v5fKpG,LAT Entertainment,0,224,Yes
215,526,1323461032279420928,"New: Mueller Investigated Julian Assange, WikiLeaks, And Roger Stone For DNC Hacks And Election Law Violations https://t.co/JeL4Hd5JSs",BuzzFeed Politics,0,1,No
216,673,1034149756661129216,.@Antoni From @QueerEye Is Making Over A Diner In New York City https://t.co/XFnTrS7F5I via @KrystieLYandoli,BuzzFeed Arts & Entertainment,24,1,No
217,645,1006604859355717632,There Is Just Not Enough Scamming In “Ocean’s 8” https://t.co/FOgoNgBIbg https://t.co/sNWgt9O5E1,BuzzFeed Arts & Entertainment,8,1,No
218,489,1225098520845148160,A US Pastor Also Wanted To Get Rid Of The Ambassador To Ukraine — Because She Backed LGBTQ Rights https://t.co/UTbF3kj2fS https://t.co/nYLBwU1z1W,BuzzFeed Politics,0,0,No
219,935,1451351914738716689,AJ! https://t.co/6AKtpHdDOj,L.A. Times Sports,0,754,Yes
220,346,1402325598614269959,"Pfizer is ready to enroll about 4,500 young volunteers at more than 90 sites in the U.S., Finland, Poland and Spain. https://t.co/9VfvdB0VdQ",HuffPost Life,0,0,No
221,108,1422715916559785994,Democratic state lawmakers rallied in Washington to call on the Senate to suspend its August recess to pass the For The People Act. https://t.co/1yCgFsM58M,HuffPost Politics,39,17,No
222,1193,1460347136378351618,"""We're taking down the Biden regime,"" Trump ally Steve Bannon said as he turned himself in on contempt charges for defying a Jan. 6 House subpoena.

       https://t.co/khrLbhqlBz",USA TODAY Politics,12,4,No
223,704,1010247572143738880,"13 Serious Questions I Have About ""13 Going On 30"" As An Adult https://t.co/InNXIi3KqD https://t.co/xIzlu2PpAn",BuzzFeed Arts & Entertainment,8,0,No
224,979,1455578205239189505,"How will Von Miller fit in with the Rams defense?

Is a short-term rental worth giving up second- and third-round picks next season?

Why are Justin Herbert and the Chargers offense suddenly struggling?

Our NFL experts discuss all this and more ...

https://t.co/B3q76azbsY",L.A. Times Sports,0,0,No
225,446,1221141445916024832,Democrats Say Trump’s Lawyers Just Made A Great Case — For Calling Witnesses and Documents https://t.co/0HkUiusUvF https://t.co/qMmmZBT2c1,BuzzFeed Politics,3,3,No
226,1242,1433836731678302212,"President Biden called the Texas anti-abortion law ""almost unAmerican,"" saying it created a ""vigilante system.""

       https://t.co/rVCnQcs1Id",USA TODAY Politics,2,2,No
227,662,1001847171207987200,SZA Said Her Vocal Chords Are Permanently Injured And Fans Are Heartbroken https://t.co/e9SuasD2j8 https://t.co/AnbLL3QxTL,BuzzFeed Arts & Entertainment,4,2,No
228,744,1353447484010463245,"Trying Trump in Senate 'stupid,' Florida senator says as House readies impeachment delivery https://t.co/x6so4p9X7X",L.A. Times Politics,0,0,No
229,1051,1435749043041415169,Golden Globes group elects new president amid pressure to reform https://t.co/CZQr1xQjcN,LAT Entertainment,1,1,No
230,981,1455355233375330305,Inglewood issues apology for lack of sportsmanship in 106-0 victory https://t.co/599NrqhR2p,L.A. Times Sports,1,1,No
231,1208,1436258198424629287,"Under pressure from 9/11 families, Biden directed some FBI documents to be declassified. What will they reveal about Saudi involvement 20 years later?

       https://t.co/yQX7hpXb7o",USA TODAY Politics,10,4,No
232,640,1384914547186753546,"""Bridgerton"" fan Kim Kardashian is ready for a ""Keeping Up With the Featheringtons"" spinoff 😂 #TheBuzz https://t.co/kz7B69eDJZ",BuzzFeed Arts & Entertainment,0,6,Yes
233,1359,1445793880163508230,"black, queer love stories – of all different kinds – are having a moment. my latest: https://t.co/p7JdEW3wEi",USA TODAY Life,0,9,Yes
234,216,1170471061537873922,"Serena Williams misses out on history, falling to 19-year-old Bianca Andreescu in US Open final https://t.co/c4hqEZGsUl https://t.co/LXxGfie403",HuffPost Sports,3,0,No
235,52,1466095353556574219,"The gamblers won a collective total of nearly $15,000 only to have their wagers voided later. https://t.co/uNPrdU26UK",HuffPost Politics,0,0,No
236,42,1423003251276980226,The New York governor denied Tuesday that he ever inappropriately touched anyone. https://t.co/oHcNOJjqDN,HuffPost Politics,5,3,No
